48842,14,,,,,,,,,,,,,
age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomes
50,5,271262,12,9,3,15,1,5,2,0,0,40,40,2
27,1,29361,8,12,5,1,2,5,1,0,0,45,40,1
32,5,76773,16,10,1,8,5,5,1,0,0,40,40,1
27,5,109004,12,9,6,4,5,3,2,0,0,40,40,1
43,5,226902,10,13,1,8,3,5,2,0,0,40,40,1
46,5,176552,2,7,1,11,5,1,2,0,0,40,40,2
41,5,182303,16,10,3,13,1,5,2,0,0,50,40,2
59,3,296253,13,14,1,11,5,5,1,8614,0,60,40,2
20,5,218215,16,10,5,13,4,5,1,0,0,30,40,1
57,5,165695,10,13,3,5,1,5,2,0,0,40,1,2
46,7,51271,12,9,3,6,1,5,2,4386,0,70,40,1
45,5,96100,6,4,3,8,1,3,2,0,0,40,40,1
29,3,82393,12,9,5,7,5,2,2,0,1590,45,40,1
23,5,248978,2,7,3,7,1,5,2,0,0,40,27,1
46,5,254367,12,9,5,15,2,5,2,0,1590,48,40,1
55,1,200235,12,9,3,1,1,5,2,0,0,50,40,2
58,5,94429,16,10,3,4,1,5,2,0,0,40,40,2
38,5,87282,9,11,5,5,3,2,1,0,0,40,40,1
29,5,119793,16,10,5,13,3,5,2,0,0,50,40,1
57,1,85815,12,9,1,1,4,2,2,0,0,20,40,1
26,3,197764,10,13,5,11,2,5,1,0,0,40,40,1
42,5,306982,10,13,3,2,1,2,2,0,0,40,31,2
61,5,80896,12,9,6,15,5,2,2,0,0,45,40,2
31,5,197886,16,10,3,13,1,5,2,15024,0,45,40,2
43,5,355728,12,9,1,8,4,5,2,0,0,40,40,1
47,5,121124,10,13,3,4,1,5,2,15024,0,50,40,2
51,8,193720,12,9,3,4,1,5,2,0,0,56,40,2
23,5,347292,12,9,5,7,2,5,2,0,0,40,40,1
24,5,34506,12,9,5,8,5,5,1,0,0,40,40,1
25,5,326370,16,10,5,2,2,5,2,0,0,38,1,1
22,1,269221,16,10,5,1,4,5,2,0,0,40,40,1
38,5,63509,9,11,3,4,1,5,2,0,0,50,40,1
48,5,148254,12,9,3,7,6,5,1,0,0,16,40,2
33,5,190511,12,9,5,4,2,5,2,0,0,30,40,1
46,5,268022,13,14,3,5,1,5,2,0,0,55,1,2
18,5,20057,6,4,5,9,3,2,1,0,0,40,31,1
52,5,206862,12,9,3,4,1,5,2,0,0,40,40,1
46,5,189498,10,13,3,11,1,5,2,0,1848,45,40,2
28,5,166320,12,9,5,11,2,5,2,0,0,40,40,1
37,5,289886,16,10,5,9,3,2,2,0,0,30,41,1
23,1,86337,16,10,5,1,2,5,1,0,0,15,40,1
45,3,54190,13,14,3,11,1,5,2,0,0,50,40,2
17,5,147069,1,6,5,13,4,5,1,0,0,16,40,1
56,5,282023,13,14,3,11,1,5,2,0,0,40,40,2
38,6,379485,8,12,1,5,5,5,2,0,0,45,40,1
81,5,129338,6,4,3,15,1,5,2,0,0,10,40,1
22,5,99829,16,10,5,8,4,5,1,0,0,30,40,1
43,8,182254,16,10,1,2,5,5,1,0,0,40,40,1
31,5,109428,8,12,3,2,6,5,1,0,1740,40,40,1
42,7,351161,10,13,3,11,1,5,2,0,1887,40,40,2
66,1,210750,16,10,3,1,1,5,2,0,0,50,40,1
50,5,132716,12,9,3,15,1,5,2,0,0,40,40,2
31,5,242984,16,10,6,7,2,5,2,0,0,40,40,1
35,5,101509,16,10,1,5,2,5,1,0,0,40,40,1
21,1,509629,16,10,5,1,4,5,1,0,0,35,40,1
36,5,119957,10,13,6,9,5,3,1,0,0,35,40,1
33,5,69727,6,4,3,6,1,5,2,0,0,40,27,1
36,5,204590,10,13,1,11,5,3,1,0,213,40,40,1
37,1,50862,12,9,3,1,1,5,2,0,0,55,40,1
50,5,182907,12,9,5,7,4,5,2,0,0,25,40,1
55,5,206487,16,10,3,11,1,5,2,0,0,40,40,2
29,5,168015,12,9,1,8,5,5,1,0,0,40,40,1
24,5,149396,16,10,5,9,3,3,1,0,0,30,15,1
39,2,184964,16,10,1,2,2,5,2,0,0,40,40,2
34,5,398988,10,13,5,13,2,5,2,0,0,40,40,1
29,5,128777,6,4,1,4,5,5,1,0,0,55,40,1
60,5,252413,16,10,3,4,1,4,2,0,0,32,40,2
33,5,181372,13,14,3,5,6,5,1,0,0,50,40,2
58,5,216851,7,5,5,7,4,5,2,0,0,40,9,1
27,5,106935,16,10,6,13,2,5,2,0,0,40,40,1
46,8,363875,16,10,1,12,5,1,1,0,0,40,40,1
63,5,287277,12,9,1,12,2,5,2,0,0,40,40,1
38,7,172342,16,10,1,9,5,5,1,0,0,40,40,1
23,5,308498,16,10,5,4,4,5,2,0,0,15,40,1
29,5,122127,10,13,5,11,2,5,1,8614,0,40,40,2
31,5,106437,15,15,3,11,6,5,1,0,0,60,40,2
49,6,306289,12,9,3,5,1,5,2,0,0,40,40,2
45,6,201699,11,16,3,11,1,5,2,0,0,60,40,2
42,5,282062,7,5,3,15,1,5,2,0,0,40,40,1
48,5,235108,12,9,3,8,1,5,2,0,0,40,40,1
33,5,339482,12,9,3,4,1,5,2,0,0,40,40,1
24,5,181820,16,10,5,2,4,5,2,0,0,40,40,1
49,7,99335,16,10,3,13,1,5,2,0,0,50,40,1
40,5,367533,16,10,3,8,1,5,2,2580,0,40,40,1
57,5,64960,9,11,3,11,1,5,2,0,1902,45,40,1
50,5,269095,12,9,1,2,2,5,1,0,0,40,40,1
46,5,58683,10,13,3,5,1,5,2,15024,0,55,40,2
35,7,89508,16,10,3,5,1,5,2,3908,0,60,40,1
19,5,100999,16,10,5,9,4,5,1,0,0,20,40,1
18,5,34125,1,6,5,9,4,5,1,0,0,28,40,1
20,5,115057,12,9,5,4,2,5,2,0,0,40,40,1
42,5,139126,12,9,1,15,2,5,2,0,0,40,40,1
46,5,104632,12,9,3,8,1,2,2,0,0,40,2,2
40,2,178866,12,9,3,2,6,5,1,0,0,20,40,2
54,5,139850,13,14,3,5,1,2,2,0,0,45,40,2
28,5,61435,12,9,3,4,1,5,2,0,0,45,40,1
38,5,309230,16,10,3,4,1,5,2,0,0,40,40,2
28,5,45613,16,10,5,10,2,5,1,0,0,40,40,1
22,5,272615,2,7,5,4,4,5,2,0,0,40,40,1
31,5,54318,10,13,3,5,1,5,2,0,0,50,40,2
27,5,165519,12,9,3,4,1,5,2,0,0,40,40,1
45,5,48495,10,13,3,11,1,5,2,0,0,42,40,2
38,5,143123,10,13,3,5,1,5,2,0,0,40,40,2
67,7,431426,8,12,3,5,6,5,1,20051,0,4,40,2
75,5,256474,13,14,5,12,2,5,2,0,0,16,40,1
41,5,191451,13,14,1,5,5,3,1,0,0,60,40,2
37,5,99146,10,13,3,13,1,5,2,0,0,60,40,2
47,5,235986,12,9,5,5,4,5,1,0,0,50,6,1
34,3,429897,10,13,3,11,1,5,2,0,0,45,27,2
25,5,189897,12,9,3,4,4,5,2,0,0,40,40,1
52,5,145155,12,9,7,2,2,5,1,0,0,40,40,1
27,8,192257,12,9,5,12,4,5,2,2174,0,40,40,1
35,5,194960,12,9,5,6,2,4,2,0,0,40,34,1
44,3,357814,3,8,3,9,3,5,1,0,0,35,27,1
27,3,137629,12,9,3,5,1,5,2,0,0,80,40,2
42,5,156526,16,10,5,14,2,5,2,0,0,33,40,1
26,5,189238,7,5,5,9,4,5,1,0,0,38,9,1
23,5,202989,12,9,5,11,2,5,2,0,0,40,3,1
28,5,25684,12,9,5,11,2,1,1,0,0,40,40,1
38,7,192939,12,9,3,4,1,5,2,0,0,50,40,1
28,5,138692,16,10,5,4,4,5,2,0,0,50,40,1
29,5,222249,12,9,5,2,3,5,1,0,0,40,40,1
56,7,201318,7,5,3,5,3,5,2,3411,0,50,5,1
23,1,190650,10,13,5,1,2,2,2,0,0,35,40,1
30,5,56004,16,10,5,5,4,3,1,0,0,40,40,1
48,5,182313,16,10,3,7,1,5,2,0,0,40,40,1
45,7,138962,16,10,3,5,1,2,2,0,0,72,1,1
38,5,277248,13,14,3,5,1,5,2,0,0,60,6,2
24,5,125031,12,9,5,7,3,5,2,0,0,40,40,1
47,8,216414,11,16,3,11,1,5,2,0,0,40,40,2
22,5,171176,12,9,5,9,2,5,1,0,0,48,1,1
29,5,356133,16,10,5,11,3,5,1,0,0,40,40,1
45,5,185397,8,12,1,4,2,5,2,0,0,40,40,1
24,5,308285,12,9,5,4,4,5,2,0,0,40,40,1
40,5,56651,12,9,3,8,1,5,2,0,0,40,40,1
28,3,154863,7,5,3,4,1,3,2,0,0,40,39,2
46,2,44706,10,13,1,11,5,5,1,0,0,50,40,2
34,1,222548,16,10,3,1,6,5,1,0,0,4,40,1
32,5,248754,16,10,3,8,1,5,2,0,0,40,40,1
20,5,104981,12,9,5,13,2,5,2,0,0,40,40,1
23,5,315065,16,10,5,9,5,5,2,0,0,35,27,1
46,5,188325,12,9,3,9,1,5,2,0,0,40,40,1
21,5,221661,12,9,5,13,4,5,1,0,0,35,40,1
59,5,81973,13,14,3,5,1,2,2,0,0,40,40,2
31,5,169122,16,10,3,11,1,5,2,0,0,50,40,1
48,5,216734,16,10,1,5,2,5,1,0,0,40,40,1
34,5,98101,6,4,3,15,1,5,2,0,0,40,40,1
19,5,292511,16,10,5,9,4,5,2,0,0,25,40,1
20,5,122971,16,10,5,13,4,5,2,0,0,35,40,1
29,5,124953,10,13,5,11,4,5,2,0,0,50,40,1
54,5,123011,16,10,3,4,1,5,2,0,0,40,40,2
36,5,76417,12,9,3,4,1,5,2,0,0,52,40,1
43,5,351576,10,13,5,13,2,5,2,0,0,50,40,2
46,2,33794,10,13,3,14,1,5,2,3103,0,40,40,2
33,5,79923,13,14,3,11,1,5,2,0,0,45,40,2
33,5,117983,1,6,1,9,5,5,1,0,0,45,40,1
36,5,186110,16,10,3,15,1,5,2,0,0,40,40,1
37,5,187589,12,9,3,7,1,5,2,5178,0,40,40,2
37,1,319685,9,11,3,1,1,5,2,0,0,54,40,2
64,1,64101,3,8,3,1,1,5,2,0,0,24,40,1
45,7,162923,12,9,3,4,1,5,2,0,0,60,40,1
25,5,288519,10,13,5,2,2,5,1,0,0,40,40,1
28,5,33798,9,11,3,8,1,5,2,0,0,40,40,1
26,5,195734,12,9,5,2,4,5,1,2354,0,40,40,1
23,5,214120,12,9,5,10,4,5,2,0,0,40,40,1
24,5,113515,12,9,5,5,2,5,1,0,0,40,40,1
58,7,261230,16,10,1,11,2,5,1,0,0,40,40,1
36,5,98515,9,11,1,14,5,5,1,0,0,40,40,1
46,5,187715,16,10,3,13,1,5,2,0,0,50,40,1
23,1,214238,6,4,5,1,2,5,1,0,0,40,27,1
32,5,123964,16,10,3,13,1,5,2,4386,0,50,40,1
26,5,68991,12,9,5,9,5,3,2,0,0,40,40,1
52,5,292110,5,3,5,7,2,5,1,0,0,40,40,1
19,5,198320,12,9,5,9,2,5,1,0,0,45,40,1
33,5,709798,10,13,3,11,1,5,2,0,0,60,40,2
60,5,372838,12,9,3,4,1,5,2,0,0,40,40,1
39,5,160402,16,10,1,5,2,5,2,0,0,38,40,1
45,5,98475,10,13,1,5,2,5,2,0,0,45,40,1
37,3,97136,16,10,4,2,5,3,1,0,0,40,40,1
29,5,136985,8,12,5,14,4,5,2,0,0,40,40,1
53,5,187356,16,10,3,4,1,5,2,0,0,66,40,1
46,8,107231,16,10,3,5,1,5,2,0,1740,40,40,1
20,5,305874,16,10,5,15,4,5,2,0,0,40,40,1
39,5,290922,13,14,5,11,4,5,1,0,0,40,40,1
48,5,248254,16,10,3,11,6,5,1,7298,0,40,40,2
38,5,160808,12,9,3,4,1,3,2,4386,0,48,40,1
36,5,247321,12,9,3,4,1,5,2,0,0,45,40,1
53,5,247651,6,4,1,8,5,3,1,0,0,56,40,1
29,5,214702,12,9,5,4,2,5,2,0,1974,35,40,1
64,5,75577,6,4,3,2,1,5,2,2580,0,50,40,1
34,5,561334,16,10,3,5,1,5,2,0,0,50,40,2
36,1,224886,12,9,3,1,1,5,2,0,0,40,40,1
41,3,401134,10,13,1,11,5,5,1,0,0,40,40,1
34,5,258170,12,9,1,5,5,5,1,0,0,38,40,1
68,1,141181,7,5,3,1,1,5,2,0,0,2,40,1
37,5,292370,10,13,3,11,1,4,2,0,0,50,1,2
22,5,300871,16,10,3,14,1,5,2,0,0,40,40,1
43,5,136721,3,8,3,4,1,5,2,0,0,40,40,1
19,1,140399,16,10,5,1,3,5,1,0,0,30,40,1
36,5,109133,16,10,5,5,2,5,2,0,0,40,40,1
47,5,186534,12,9,3,13,1,5,2,0,0,55,40,2
25,5,226891,9,11,5,9,3,2,1,0,0,40,1,1
33,5,241885,16,10,6,8,2,5,2,0,0,40,40,1
27,5,97165,16,10,5,8,3,5,1,0,0,40,40,1
33,5,212918,16,10,5,14,2,5,2,0,0,70,40,1
24,5,211585,12,9,3,15,4,5,1,0,0,40,40,1
47,3,178309,16,10,1,11,2,5,1,0,0,40,40,1
48,6,481987,1,6,3,5,1,5,2,0,0,40,40,1
28,5,215211,12,9,3,13,1,5,2,0,0,50,40,1
33,3,194901,10,13,3,11,1,5,2,0,0,40,40,2
44,5,340885,10,13,3,8,1,5,2,0,1977,40,40,2
33,3,190290,9,11,5,12,2,5,2,0,0,56,40,1
26,5,188569,16,10,5,2,2,5,1,0,0,25,40,1
22,5,162282,9,11,5,5,4,5,2,0,0,40,40,1
34,5,287315,16,10,3,5,1,5,2,0,0,55,40,2
31,6,304212,16,10,5,5,4,5,2,0,0,45,40,1
73,1,200878,12,9,7,1,2,5,1,0,0,15,40,1
38,3,256864,9,11,3,5,1,5,2,0,0,40,40,1
51,7,46401,16,10,3,11,6,5,1,0,0,40,40,2
36,5,37778,16,10,3,5,1,5,2,0,0,40,40,1
29,5,191722,16,10,3,12,1,5,2,7688,0,54,40,2
64,7,103643,12,9,3,13,1,5,2,0,0,15,40,2
24,5,143766,16,10,5,8,4,5,2,0,0,55,40,1
21,8,204425,16,10,5,5,4,5,1,0,0,20,40,1
28,5,156257,16,10,3,4,1,5,2,0,0,60,40,2
18,1,113185,2,7,5,1,4,5,2,0,0,25,40,1
41,6,112262,12,9,3,4,1,5,2,0,0,50,40,1
17,5,28031,7,5,5,9,4,5,2,0,0,16,40,1
58,5,320102,11,16,3,11,1,5,2,0,0,50,40,2
50,7,334273,10,13,3,13,1,5,2,0,0,8,40,1
30,5,356015,2,7,4,7,2,1,2,0,0,40,27,1
47,5,278900,12,9,3,4,1,5,2,0,0,40,40,1
24,5,142528,16,10,5,13,4,5,2,0,0,20,40,1
50,2,343014,16,10,3,5,1,3,2,0,0,40,40,1
29,5,201017,13,14,5,11,2,5,2,0,0,55,35,1
31,7,81030,11,16,3,11,1,5,2,0,0,40,40,2
40,7,34007,12,9,3,6,1,5,2,0,0,70,40,2
31,5,29662,16,10,5,13,2,5,1,0,0,60,40,1
53,5,347446,7,5,3,8,1,3,2,0,0,40,40,1
33,5,90668,12,9,5,2,2,5,1,0,0,40,40,1
43,5,190403,10,13,3,9,1,5,2,0,0,40,40,1
56,5,109015,16,10,3,5,6,5,1,7688,0,50,40,2
38,5,234807,10,13,3,5,6,5,1,0,0,50,40,2
18,5,157131,2,7,5,13,4,5,1,0,0,30,40,1
50,5,94081,12,9,3,5,1,5,2,0,0,40,40,2
78,5,135566,12,9,7,13,5,5,1,2329,0,12,40,1
27,5,103164,2,7,3,4,1,5,2,0,0,40,40,1
19,5,570002,16,10,5,13,4,5,1,0,0,25,40,1
24,8,215797,10,13,5,14,2,5,1,0,0,40,40,1
20,5,289405,16,10,5,13,4,5,2,0,1602,15,40,1
25,5,239461,13,14,5,11,4,5,2,0,0,35,40,1
34,5,101510,10,13,1,13,2,5,1,0,0,50,40,2
30,6,443546,9,11,3,13,1,5,2,0,0,35,40,1
37,2,141029,13,14,1,11,2,5,1,0,0,40,40,1
38,5,207202,12,9,3,8,1,5,2,0,0,48,40,2
67,9,137192,12,9,3,2,1,2,2,0,0,12,31,1
35,5,222989,12,9,3,15,1,5,2,0,0,30,40,1
75,7,36325,12,9,3,6,1,5,2,0,0,30,40,1
47,5,73394,16,10,3,5,6,5,1,0,0,50,40,1
23,5,249046,1,6,3,7,1,5,2,0,0,40,40,1
51,2,100653,12,9,1,2,2,5,1,0,0,8,40,1
42,3,1125613,12,9,1,9,2,3,2,0,0,40,40,1
32,5,101352,16,10,3,14,6,5,1,0,0,32,40,2
54,5,340476,12,9,6,13,5,5,1,0,0,35,40,1
20,5,192711,16,10,5,7,4,5,1,0,0,40,40,1
39,5,273362,12,9,3,4,1,5,2,0,0,40,40,2
41,5,100451,12,9,3,4,1,5,2,7688,0,38,40,2
35,5,85399,12,9,5,8,2,5,1,0,0,40,40,1
45,3,168191,10,13,3,4,1,5,2,0,0,35,40,2
27,5,153475,10,13,5,13,2,5,1,0,0,40,40,1
61,7,196773,6,4,3,13,1,5,2,0,0,30,40,2
41,5,180138,12,9,5,13,2,5,2,0,0,50,40,1
22,5,48347,16,10,5,14,4,5,2,0,0,40,40,1
55,5,175071,16,10,3,4,1,3,2,15024,0,40,40,2
66,1,129476,10,13,3,1,1,5,2,0,0,6,40,1
25,5,181772,16,10,3,4,1,5,2,0,0,40,40,1
20,5,284317,16,10,5,9,4,5,1,0,0,35,40,1
20,5,237305,16,10,5,8,3,3,1,0,0,35,40,1
67,6,111321,10,13,3,5,1,5,2,0,0,16,40,1
44,5,278476,16,10,3,13,1,5,2,0,0,60,40,2
42,5,39060,12,9,3,13,1,5,2,0,0,60,40,2
29,3,205262,16,10,5,2,2,4,2,0,0,40,8,1
48,5,198000,16,10,5,4,5,5,1,0,0,38,40,2
25,5,397962,12,9,5,2,3,3,1,0,0,40,40,1
31,5,178370,12,9,1,9,5,5,1,0,0,99,40,2
48,5,121253,10,13,4,13,5,5,1,0,2472,70,40,2
40,5,56072,13,14,1,11,2,5,2,0,0,20,40,1
26,5,176756,16,10,3,13,1,5,2,0,0,40,40,1
28,5,60374,12,9,3,9,4,5,1,0,0,35,40,1
52,5,165681,16,10,3,4,1,5,2,0,0,40,40,2
41,7,287037,12,9,3,11,1,5,2,0,0,40,40,1
39,7,55568,10,13,3,6,6,5,1,0,0,50,40,1
48,5,155509,12,9,5,2,2,3,1,0,0,16,39,1
19,5,201178,12,9,5,13,2,5,1,0,0,30,40,1
27,5,37250,16,10,3,8,1,5,2,0,1651,40,40,1
59,5,314149,9,11,3,13,1,5,2,0,1740,50,40,1
19,5,264593,16,10,5,13,3,5,2,0,0,40,40,1
32,5,159589,12,9,5,7,4,5,2,0,0,50,40,1
39,5,454915,12,9,5,7,3,5,2,0,0,40,40,1
33,5,285131,12,9,3,4,1,5,2,0,0,40,40,1
38,5,150057,12,9,5,7,2,5,2,0,0,40,40,1
27,5,55390,16,10,5,6,4,5,2,0,0,45,40,1
23,5,314894,12,9,5,5,4,5,1,0,0,45,40,1
59,1,184948,9,11,1,1,2,5,2,0,0,48,40,1
25,3,124483,10,13,5,2,2,2,2,0,0,20,20,1
37,6,97986,8,12,3,13,1,5,2,0,0,68,40,1
31,5,210562,12,9,3,15,1,5,2,0,0,65,40,1
24,5,233280,8,12,5,13,4,5,1,0,0,37,40,1
53,3,164300,10,13,1,2,5,5,1,0,0,38,7,1
26,5,227489,16,10,5,7,3,3,2,0,0,40,1,1
25,5,263773,16,10,3,2,6,5,1,0,0,40,40,2
59,5,96459,2,7,5,8,2,5,2,0,0,40,40,1
39,2,116608,12,9,1,2,5,5,1,0,0,40,40,1
28,5,180007,16,10,5,7,4,5,2,0,0,40,40,1
22,5,305466,12,9,5,7,2,5,2,0,0,40,40,1
20,5,238917,12,9,5,4,3,5,2,0,0,40,9,1
25,5,129784,16,10,5,9,4,5,1,0,0,40,40,1
27,5,367390,16,10,5,4,5,5,2,0,0,50,40,1
20,5,235691,12,9,5,13,5,5,2,0,0,40,40,1
63,1,166425,16,10,7,1,2,3,1,0,0,24,40,1
43,7,160369,1,6,1,6,5,5,2,0,0,25,40,1
39,5,206298,16,10,1,2,2,5,1,0,0,40,40,1
27,5,183523,10,13,5,11,2,5,2,0,0,45,40,1
17,5,217342,1,6,5,13,4,5,1,0,0,5,40,1
40,8,141858,15,15,3,11,1,5,2,0,0,72,40,1
50,5,213296,16,10,3,4,1,5,2,0,0,48,40,2
23,6,201682,10,13,5,2,4,5,1,0,0,35,40,1
60,5,178312,12,9,3,13,1,5,2,7298,0,65,40,2
30,5,269723,12,9,5,5,2,5,1,0,0,40,40,1
24,5,200593,12,9,3,7,1,5,2,0,0,50,40,1
23,5,32616,10,13,5,2,4,5,1,0,0,20,40,1
24,5,259510,10,13,3,11,1,5,2,5013,0,30,40,1
45,7,271828,10,13,3,4,1,5,2,0,0,20,40,1
58,6,78104,16,10,3,5,1,5,2,7298,0,60,40,2
22,5,113703,16,10,5,13,3,5,2,0,0,20,40,1
41,5,187802,16,10,5,7,2,5,2,0,0,40,40,1
48,5,440706,6,4,3,8,1,5,2,0,0,40,40,2
31,5,191834,12,9,1,8,3,5,2,0,0,40,40,1
33,5,149184,15,15,3,11,1,5,2,0,1977,50,40,2
49,6,315998,10,13,3,5,1,5,2,0,0,50,40,1
30,5,159589,10,13,3,11,1,5,2,7688,0,50,40,2
38,5,60313,12,9,5,4,2,5,2,0,0,40,40,1
58,3,32855,12,9,3,15,1,5,2,0,0,48,40,1
58,5,142326,10,13,1,11,2,5,1,0,0,50,40,1
61,7,201965,12,9,3,5,1,5,2,0,0,40,40,1
58,5,172333,12,9,3,13,1,5,2,7688,0,40,40,2
32,5,206541,9,11,3,14,1,5,2,0,0,45,40,2
33,7,177828,12,9,1,4,2,5,2,0,0,50,40,1
28,5,303440,10,13,6,5,2,5,1,0,0,50,40,2
22,5,89991,16,10,5,9,4,5,1,0,0,11,40,1
35,5,186009,12,9,3,4,1,5,2,0,0,40,40,2
59,5,170988,12,9,3,13,1,5,2,0,0,55,40,1
45,6,180239,15,15,3,5,1,2,2,7688,0,40,1,2
50,7,213654,12,9,3,13,1,3,2,0,0,40,40,1
56,6,32316,3,8,7,5,2,5,1,0,0,40,40,1
36,7,150371,12,9,5,4,2,5,2,0,0,40,40,1
18,1,387871,1,6,5,1,4,5,2,0,0,30,40,1
28,5,314649,16,10,3,13,1,1,2,0,0,60,40,1
42,5,240255,9,11,3,11,1,3,2,0,0,40,40,2
60,5,206339,12,9,3,9,1,5,2,0,0,40,40,1
41,6,230168,16,10,3,13,1,5,2,0,0,91,40,1
42,5,171424,10,13,3,14,1,5,2,7298,0,45,40,2
36,5,148581,12,9,3,4,1,5,2,0,0,55,40,2
52,3,89705,13,14,3,11,1,5,2,0,0,40,40,2
42,7,248406,12,9,3,15,1,5,2,0,0,40,40,1
26,3,72594,16,10,3,12,1,5,2,0,0,55,40,2
31,3,137537,10,13,1,11,5,5,1,0,0,40,40,1
47,5,225065,5,3,6,13,5,5,1,0,0,40,27,1
35,5,217274,16,10,3,8,1,5,2,0,0,50,40,1
19,5,69151,7,5,5,7,4,5,2,0,0,25,40,1
59,7,81107,16,10,3,13,6,5,1,0,0,80,40,2
38,5,205852,10,13,3,5,1,5,2,0,0,40,40,2
36,5,201117,10,13,3,5,1,5,2,0,0,50,40,1
35,5,397307,13,14,5,5,2,5,1,0,0,55,40,1
39,5,115422,12,9,3,6,1,5,2,0,0,30,40,1
64,5,114994,16,10,6,9,2,5,2,0,0,40,40,1
17,3,39815,1,6,5,9,4,5,1,0,0,25,40,1
49,5,151584,16,10,3,9,1,5,2,0,0,32,40,1
19,5,164938,16,10,5,9,4,5,1,0,0,25,40,1
36,7,179896,12,9,3,11,6,5,1,3137,0,40,40,1
26,5,253841,12,9,5,7,2,5,2,0,0,45,40,1
27,5,177955,5,3,5,10,3,5,1,2176,0,40,9,1
66,5,113323,10,13,3,11,1,5,2,20051,0,40,40,2
38,5,320305,6,4,3,2,1,5,2,0,0,40,40,1
25,5,229287,10,13,5,5,3,5,1,0,0,25,40,1
19,5,100790,12,9,5,11,2,5,1,0,0,40,40,1
30,5,331419,8,12,5,4,2,5,2,4787,0,50,40,2
22,5,171419,9,11,5,5,5,2,2,0,0,40,36,1
60,5,202226,16,10,1,4,4,5,2,0,0,44,40,2
54,5,308087,16,10,3,14,1,5,2,0,1977,18,40,2
46,5,220124,12,9,6,4,2,5,2,0,0,37,40,1
33,8,31703,16,10,5,9,4,5,2,0,0,40,40,1
51,3,153908,13,14,1,5,2,5,1,0,0,40,40,1
43,5,180599,15,15,3,11,1,5,2,15024,0,60,40,2
18,1,252046,12,9,5,1,4,5,1,0,0,30,40,1
60,6,160062,12,9,3,6,1,5,2,0,0,25,40,1
39,7,148443,12,9,3,6,1,5,2,0,0,60,40,1
23,5,91733,10,13,5,14,4,5,1,3325,0,40,40,1
39,5,176634,8,12,5,14,2,5,1,0,0,40,40,1
40,3,74949,16,10,5,5,2,5,2,0,0,40,40,1
48,5,165484,16,10,3,5,1,5,2,0,0,65,40,2
24,5,44738,12,9,5,7,3,5,2,0,0,40,40,1
32,5,130040,12,9,1,7,2,5,2,0,0,40,40,1
31,7,234537,16,10,3,4,1,5,2,0,0,60,40,1
39,5,179016,12,9,5,8,2,3,2,0,0,40,40,1
27,5,335421,13,14,5,5,4,5,1,0,0,40,40,1
45,8,312678,13,14,5,2,2,3,2,0,0,38,40,1
22,1,313786,12,9,1,1,3,3,1,0,0,40,40,1
31,5,198751,10,13,5,4,2,2,2,0,0,40,41,1
63,5,131519,12,9,1,5,2,5,1,0,0,40,40,1
45,5,285060,10,13,3,5,1,5,2,0,0,50,40,2
28,8,189765,16,10,6,2,5,5,1,0,0,50,40,1
23,5,130905,10,13,5,13,4,5,1,0,0,40,40,1
50,5,146325,12,9,3,4,1,5,2,0,0,44,40,2
33,5,102821,3,8,3,12,1,5,2,0,0,40,40,1
22,1,137876,16,10,5,1,4,5,2,0,0,40,40,1
27,5,388998,10,13,5,13,2,5,2,13550,0,46,40,2
29,5,82910,16,10,3,15,1,5,2,0,0,40,40,1
36,5,309122,12,9,1,2,5,5,1,0,0,35,40,1
60,5,532845,4,2,3,4,1,5,2,0,0,40,27,2
46,5,195833,10,13,3,15,1,5,2,0,0,50,1,1
67,1,98882,13,14,7,1,2,5,1,0,0,40,40,1
20,1,133515,16,10,5,1,4,5,1,0,0,15,11,1
23,5,55215,10,13,5,13,4,5,2,0,0,55,40,1
38,6,176357,12,9,3,5,1,5,2,0,0,50,40,1
60,5,185836,15,15,3,5,1,5,2,0,0,40,40,2
20,7,54152,16,10,5,4,2,5,1,0,0,35,40,1
37,5,212437,16,10,7,8,5,3,1,0,0,48,40,1
37,5,224566,12,9,5,4,5,5,2,0,0,40,40,1
58,5,200040,12,9,3,4,1,5,2,0,0,40,40,1
25,5,41526,10,13,5,4,4,5,2,0,0,30,3,1
27,5,89598,16,10,5,2,5,5,1,0,0,60,40,1
33,5,323811,16,10,3,8,1,5,2,0,0,55,40,1
43,8,30824,16,10,1,2,2,5,1,0,0,40,40,1
21,2,181096,16,10,5,14,4,3,2,0,0,20,40,1
45,5,217953,12,9,3,4,1,4,2,0,0,40,27,1
44,5,222635,5,3,3,8,1,3,2,0,0,40,40,1
52,1,121942,6,4,3,1,1,5,2,0,0,40,40,1
53,5,346871,12,9,1,11,2,5,2,4787,0,46,40,2
31,5,184889,12,9,5,9,4,3,1,0,0,20,40,1
18,2,101709,2,7,5,9,4,2,2,0,0,15,31,1
20,5,125010,12,9,5,9,4,5,1,0,0,30,40,1
32,5,53135,12,9,5,8,2,5,2,0,0,40,40,1
48,5,498328,1,6,3,15,1,3,2,0,0,40,40,1
46,5,604380,12,9,3,9,1,3,2,0,0,40,40,1
28,5,174327,12,9,3,8,1,5,2,0,0,50,40,1
27,7,357283,12,9,5,13,2,3,2,0,0,40,40,1
