48842,14,,,,,,,,,,,,,,
A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
22,5,5.0905e+05,12,9,5,13,3,3,1,0,0,37,40,0
38,5,3.1861e+05,16,10,1,2,5,3,1,0,0,40,40,0
45,5,1.0452e+05,16,10,3,4,1,5,2,0,0,40,40,0
42,5,2.477e+05,12,9,3,8,1,5,2,0,0,45,40,1
35,5,2.1955e+05,16,10,5,4,2,5,2,0,0,45,12,0
21,5,1.697e+05,12,9,5,2,2,5,1,0,0,40,40,0
49,8,1.313e+05,9,11,1,2,2,3,1,0,0,44,40,0
50,5,1.7185e+05,10,13,6,11,4,4,1,0,0,40,40,0
36,8,3.4009e+05,11,16,3,11,6,5,1,0,0,36,40,1
20,5,2.0464e+05,12,9,5,2,4,5,2,0,0,20,40,0
49,5,2.1343e+05,12,9,6,11,5,3,1,0,0,40,40,0
40,8,3.7702e+05,10,13,3,11,1,5,2,0,0,60,40,1
22,5,1.8454e+05,16,10,1,2,5,5,1,0,0,40,40,0
60,1,1.8824e+05,12,9,1,1,2,5,1,0,0,40,40,0
67,5,2.3302e+05,2,7,7,2,5,5,1,0,0,20,40,0
21,5,1.7742e+05,16,10,5,2,2,4,1,0,0,40,40,0
60,7,21101,12,9,3,6,1,1,2,0,0,50,40,0
17,5,52486,2,7,5,9,4,5,1,0,0,12,40,0
43,5,1.8327e+05,13,14,3,5,6,5,1,15024,0,32,40,1
49,8,36177,10,13,3,5,1,5,2,0,0,45,40,1
41,5,1.2496e+05,10,13,6,11,2,3,1,99999,0,60,40,1
38,5,1.0235e+05,16,10,1,4,5,5,2,0,0,40,40,0
38,5,1.6593e+05,12,9,3,4,1,5,2,0,0,40,40,0
35,5,2.9757e+05,8,12,3,5,1,5,2,0,0,99,40,1
40,5,1.2028e+05,16,10,5,13,2,5,2,0,0,40,40,0
23,1,87569,16,10,6,1,2,5,1,0,0,40,40,0
19,1,2.7822e+05,16,10,5,1,4,5,1,0,1602,40,40,0
40,5,1.5597e+05,12,9,3,15,1,5,2,0,0,60,40,1
46,8,1.6285e+05,12,9,1,2,5,5,1,0,0,40,40,0
25,5,64860,16,10,4,2,5,5,1,0,0,22,40,0
36,5,2.2601e+05,12,9,3,8,1,3,2,5178,0,40,40,1
24,5,3.2267e+05,8,12,5,7,2,5,2,0,0,48,40,0
62,5,2.0224e+05,12,9,3,8,1,5,2,0,0,48,40,0
54,5,1.7526e+05,14,1,3,4,1,2,2,0,0,40,4,0
23,5,2.0168e+05,10,13,3,2,3,5,1,0,0,40,40,0
60,5,1.6633e+05,12,9,3,2,6,5,1,0,0,40,40,0
18,6,1.4761e+05,12,9,5,6,4,5,1,0,0,8,40,0
41,3,2.1315e+05,16,10,3,2,6,3,1,0,0,40,40,0
45,3,33798,13,14,5,11,2,5,1,0,0,40,40,0
62,8,1.992e+05,9,11,7,5,5,3,1,0,0,40,40,0
28,5,90915,10,13,4,14,5,3,1,0,0,40,40,0
36,6,3.3778e+05,16,10,3,5,1,5,2,0,0,60,42,1
31,5,1.872e+05,12,9,5,13,3,5,2,0,0,40,40,0
44,5,2.615e+05,12,9,3,7,1,3,2,0,0,40,1,0
33,7,3.6182e+05,12,9,6,4,5,5,2,0,0,50,40,0
62,7,2.2655e+05,15,15,3,11,1,5,2,0,0,16,40,0
27,5,1.0017e+05,6,4,3,9,6,5,1,0,0,40,40,0
42,2,2.7262e+05,9,11,1,2,5,3,1,0,0,40,40,1
55,5,2.5452e+05,7,5,5,7,3,3,2,0,0,37,40,0
41,5,2.0738e+05,12,9,5,13,2,5,1,0,0,50,40,0
26,5,39092,16,10,3,5,1,5,2,4064,0,50,40,0
45,5,48271,16,10,3,2,6,5,1,0,0,40,40,1
67,7,1.521e+05,12,9,7,6,2,5,2,0,0,65,40,0
25,5,2.3466e+05,9,11,3,4,1,5,2,0,0,45,40,0
30,6,1.2765e+05,12,9,3,4,1,5,2,0,1887,48,40,1
22,5,1.8006e+05,10,13,5,5,5,5,2,0,0,40,40,0
19,5,32477,16,10,5,9,4,5,2,0,0,20,40,0
26,5,1.3766e+05,10,13,5,5,2,5,1,0,0,45,40,0
61,5,2.2829e+05,12,9,3,4,1,5,2,0,0,50,40,0
32,5,1.5944e+05,15,15,5,13,2,5,1,13550,0,50,40,1
43,5,33310,12,9,1,2,2,5,1,0,0,40,40,0
53,5,2.7055e+05,12,9,1,10,2,5,1,0,0,20,40,0
53,2,2.9029e+05,16,10,1,2,2,5,2,0,0,45,40,0
42,6,2.8704e+05,3,8,1,4,2,5,2,0,0,10,40,0
36,5,1.2852e+05,12,9,3,2,6,5,1,0,0,40,40,1
55,7,1.852e+05,10,13,3,5,1,5,2,0,0,99,40,0
35,2,49657,10,13,3,11,1,5,2,7298,0,40,40,1
17,5,98005,2,7,5,13,4,5,1,0,0,16,40,0
55,7,2.8364e+05,15,15,1,11,2,5,1,0,0,35,40,0
36,5,98360,12,9,3,5,1,5,2,0,0,40,40,0
40,3,2.0287e+05,13,14,3,11,6,5,1,0,0,40,40,1
54,7,1.1836e+05,1,6,1,9,2,3,1,0,0,10,40,0
45,7,1.8428e+05,10,13,1,11,2,5,2,0,0,45,40,0
48,5,3.4583e+05,16,10,3,14,1,5,2,0,0,40,40,1
40,3,99679,15,15,5,5,2,5,2,0,0,60,40,1
31,5,2.5335e+05,10,13,3,11,1,5,2,0,0,50,40,0
26,5,1.9065e+05,10,13,5,2,4,2,2,0,0,40,37,0
34,5,2.8774e+05,16,10,3,5,6,5,1,0,1485,40,40,1
19,5,2.0439e+05,12,9,5,2,4,4,1,0,0,25,34,0
31,2,2.9487e+05,8,12,3,4,1,5,2,0,0,40,40,0
34,5,1.5944e+05,12,9,5,11,2,5,1,0,0,30,40,0
55,3,1.6166e+05,13,14,3,5,1,5,2,0,0,55,40,1
38,5,52738,16,10,3,4,1,5,2,0,0,40,40,0
21,5,2.5202e+05,12,9,5,7,3,5,2,0,0,20,27,0
27,5,1.897e+05,6,4,3,4,1,5,2,0,0,40,40,0
35,5,4.0791e+05,12,9,6,9,2,3,2,0,0,40,40,0
20,5,1.6653e+05,16,10,5,2,4,4,1,0,0,20,40,0
24,7,34918,9,11,5,9,5,5,1,0,0,38,40,0
27,5,1.4271e+05,13,14,5,14,2,5,2,0,0,40,1,0
18,2,2.0169e+05,2,7,5,8,4,5,2,0,0,4,40,0
28,3,1.7976e+05,16,10,4,2,5,5,1,0,0,40,40,0
36,5,94954,12,9,1,15,2,5,1,0,0,40,40,0
66,5,3.505e+05,16,10,3,15,1,5,2,0,1258,20,40,0
19,5,2.0174e+05,16,10,5,9,4,5,1,0,0,15,40,0
59,7,1.1934e+05,1,6,3,5,6,5,1,0,0,36,40,0
33,5,1.4973e+05,12,9,3,15,1,5,2,0,0,46,40,0
28,5,4.1915e+05,6,4,6,7,2,5,2,0,0,40,27,0
34,5,1.7479e+05,10,13,5,9,2,5,2,0,2001,40,40,0
41,5,1.7123e+05,16,10,1,2,2,5,1,0,0,55,40,0
30,5,2.0632e+05,2,7,3,4,1,5,2,0,0,45,40,0
59,5,2.0268e+05,12,9,3,4,1,5,2,0,0,40,40,0
42,5,1.2106e+05,10,13,3,13,1,5,2,0,0,60,40,0
47,5,1.6019e+05,12,9,6,11,3,3,1,14084,0,38,40,1
29,5,84366,1,6,4,2,5,5,1,0,0,40,27,0
60,5,1.3939e+05,16,10,4,8,2,5,2,0,0,50,40,1
53,3,1.2409e+05,12,9,3,4,1,5,2,5013,0,35,40,0
41,5,30759,6,4,3,5,1,5,2,0,0,60,40,0
32,5,1.3788e+05,16,10,1,13,5,5,1,0,0,30,40,0
73,1,1.3905e+05,12,9,7,1,2,5,1,0,0,22,40,1
20,5,2.3838e+05,12,9,5,13,2,5,1,0,0,30,40,0
49,5,3.4076e+05,13,14,3,13,1,5,2,0,0,40,40,1
36,3,2.2495e+05,10,13,5,11,5,5,2,0,0,40,40,0
33,8,1.1199e+05,16,10,1,2,5,5,1,0,0,45,40,0
25,5,1.2549e+05,16,10,5,9,2,2,1,0,0,34,40,0
34,1,3.1052e+05,12,9,3,1,1,3,2,0,0,10,40,0
19,1,71592,16,10,5,1,4,2,1,0,0,40,40,0
40,3,99185,8,12,3,12,1,5,2,0,0,40,40,0
48,5,2.4994e+05,12,9,3,15,1,5,2,0,0,44,40,0
51,5,2.0678e+05,16,10,3,7,1,5,2,0,0,50,40,0
22,5,2.307e+05,8,12,5,7,4,3,2,0,0,20,24,0
34,5,2.4236e+05,16,10,3,11,1,3,2,0,0,50,40,0
22,5,1.3475e+05,1,6,3,13,6,5,1,0,0,40,40,0
34,6,1.9861e+05,12,9,3,5,1,5,2,0,2002,40,40,0
56,5,1.7404e+05,12,9,1,9,2,5,2,0,0,40,40,0
49,5,1.6595e+05,12,9,3,8,1,5,2,0,1902,40,40,0
36,5,2.736e+05,10,13,5,9,2,5,1,0,0,40,40,0
18,5,1.9241e+05,16,10,5,13,4,5,1,0,0,20,40,0
26,7,1.0248e+05,12,9,5,4,4,5,2,0,0,50,40,0
48,5,2.345e+05,12,9,3,5,1,5,2,0,0,50,40,0
35,7,4.6871e+05,12,9,3,5,1,5,2,0,0,40,40,0
29,5,84560,12,9,5,7,4,5,2,0,0,40,40,0
47,5,1.49e+05,12,9,3,4,1,5,2,0,0,40,40,1
21,5,34816,9,11,3,2,6,5,1,0,0,12,40,0
28,5,2.1118e+05,16,10,5,13,2,5,1,0,0,50,40,0
53,5,33304,16,10,3,15,1,5,2,0,0,40,40,1
65,2,1.7998e+05,12,9,1,2,2,5,1,0,0,40,40,0
26,5,2.1982e+05,16,10,4,2,5,5,1,0,0,40,40,0
50,5,1.3477e+05,10,13,3,5,1,5,2,0,1902,50,40,1
26,5,1.0655e+05,12,9,3,4,1,5,2,0,0,50,40,0
70,5,89787,12,9,3,11,1,5,2,0,0,20,40,0
55,5,1.6486e+05,16,10,1,8,4,5,2,0,0,40,40,0
27,2,2.5712e+05,10,13,5,15,3,5,2,0,0,35,40,0
31,5,2.2745e+05,16,10,3,5,1,5,2,0,0,40,6,1
43,5,1.2546e+05,10,13,3,13,1,5,2,0,1902,55,40,1
24,5,1.8975e+05,2,7,3,4,1,5,2,0,0,40,40,0
22,5,1.7632e+05,6,4,5,9,5,5,1,0,0,40,27,0
26,5,2.8425e+05,12,9,5,4,5,3,1,0,0,40,40,0
23,5,1.0188e+05,1,6,5,4,2,5,1,0,0,40,40,0
41,7,1.3413e+05,12,9,3,6,1,5,2,0,0,60,40,0
52,5,2.6094e+05,13,14,3,13,1,5,2,0,0,40,40,0
41,7,2.3818e+05,12,9,3,6,6,5,1,0,0,40,40,0
59,7,1.4863e+05,1,6,3,6,1,5,2,0,0,40,40,0
56,7,48102,16,10,3,5,6,5,1,0,1977,50,40,1
58,5,2.3421e+05,12,9,1,4,2,5,2,14344,0,48,40,1
65,5,1.1332e+05,10,13,3,5,1,5,2,0,0,40,40,1
24,3,34246,10,13,5,11,2,2,2,0,0,40,40,0
51,5,1.7507e+05,8,12,3,13,1,5,2,5178,0,45,40,1
31,5,2.7968e+05,16,10,3,7,1,5,2,0,0,45,40,0
84,5,1.8833e+05,12,9,7,11,2,5,1,0,0,16,40,0
51,5,96609,16,10,3,4,1,5,2,0,0,40,40,0
24,3,84257,10,13,5,11,2,5,2,0,0,50,40,0
30,5,2.7563e+05,12,9,3,8,1,5,2,0,0,45,40,0
22,5,3.8554e+05,1,6,5,9,2,5,2,0,0,40,27,0
30,5,1.9634e+05,13,14,5,11,2,5,2,0,0,40,22,0
47,5,97176,16,10,1,5,5,5,1,0,0,40,40,0
19,5,1.9771e+05,12,9,5,13,4,5,1,0,0,35,40,0
43,7,1.471e+05,16,10,1,2,5,5,1,0,0,36,40,0
30,5,1.8635e+05,10,13,5,5,2,5,1,0,0,50,40,0
46,5,73434,13,14,1,5,2,5,1,0,0,45,40,0
49,3,2.7507e+05,10,13,3,11,1,5,2,0,0,60,40,0
37,5,2.0921e+05,5,3,5,8,5,5,1,0,0,40,27,0
42,5,2.1052e+05,13,14,5,5,2,5,2,0,0,40,40,0
57,5,3.7202e+05,16,10,3,13,1,5,2,5013,0,50,40,0
46,5,1.7668e+05,8,12,5,2,2,5,1,0,0,40,40,0
23,5,2.1047e+05,16,10,5,9,4,5,1,0,0,20,40,0
26,5,2.9369e+05,10,13,3,4,1,5,2,0,0,58,40,1
64,5,1.4978e+05,13,14,5,11,3,5,1,0,0,8,40,0
20,5,3.2301e+05,12,9,5,2,5,5,1,0,0,40,12,0
31,5,1.2695e+05,12,9,1,15,2,5,2,0,0,40,40,0
38,5,1.7254e+05,10,13,3,14,1,5,2,0,1977,40,40,1
44,5,1.1541e+05,16,10,1,8,2,5,2,0,0,40,40,0
42,7,1.0171e+05,9,11,3,4,1,2,2,2885,0,40,40,0
23,5,2.6536e+05,10,13,5,5,5,5,2,0,0,40,40,0
31,3,1.9256e+05,13,14,3,11,1,5,2,0,0,90,40,1
35,7,3.4877e+05,2,7,3,4,1,5,2,0,0,36,40,0
30,7,1.4896e+05,16,10,1,4,2,5,2,0,0,35,40,0
35,5,1.2657e+05,12,9,1,4,4,5,2,0,0,20,40,0
40,5,1.0594e+05,12,9,4,2,4,5,1,0,0,38,40,0
18,5,1.8808e+05,2,7,5,9,4,5,1,0,0,20,40,0
23,5,1.844e+05,1,6,5,15,4,2,2,0,0,30,1,0
63,5,1.2424e+05,12,9,3,2,1,3,2,0,0,40,40,0
20,8,2.0082e+05,12,9,5,15,4,5,2,0,0,40,40,0
50,3,1.0048e+05,13,14,3,5,1,5,2,0,0,60,40,1
49,5,1.2951e+05,13,14,3,13,1,5,2,0,0,45,40,0
53,7,2.978e+05,1,6,3,6,1,5,2,0,0,40,40,0
34,5,1.9549e+05,12,9,6,2,4,5,1,0,0,40,40,0
54,5,1.5349e+05,12,9,1,15,2,5,2,0,0,56,40,1
40,5,1.2684e+05,16,10,3,2,1,5,2,0,0,40,40,1
22,5,2.0697e+05,10,13,5,13,2,5,1,0,0,40,40,0
28,5,4.1215e+05,1,6,5,6,3,5,2,0,0,35,27,0
24,5,6.5357e+05,12,9,5,4,4,5,2,0,0,40,9,0
37,5,70562,4,2,5,9,5,5,1,0,0,48,9,0
62,5,1.9751e+05,12,9,3,13,6,5,1,0,0,16,40,0
19,1,3.0928e+05,16,10,5,1,2,5,2,0,0,40,40,0
51,5,3.3468e+05,9,11,7,11,5,2,1,0,0,40,40,0
65,5,1.0512e+05,16,10,7,2,2,5,1,2346,0,40,40,0
31,5,1.5148e+05,12,9,5,2,4,5,1,0,0,8,40,0
42,6,78765,16,10,1,5,5,5,2,0,0,90,40,1
42,5,98427,12,9,3,9,6,3,1,0,0,35,40,0
54,5,2.3077e+05,8,12,3,4,1,5,2,0,0,40,6,0
23,5,1.1761e+05,10,13,5,5,4,5,1,0,0,60,40,0
28,5,68642,12,9,5,9,2,5,1,0,0,46,40,0
42,5,3.4164e+05,2,7,1,4,2,5,2,0,0,40,40,0
30,5,65920,12,9,5,5,2,3,2,0,0,40,40,0
33,2,1.8825e+05,12,9,3,4,1,5,2,0,0,40,40,0
33,5,1.9873e+05,12,9,1,14,2,5,1,0,0,40,40,0
39,5,1.6073e+05,12,9,1,8,5,5,2,2977,0,40,40,0
27,5,7.0603e+05,2,7,3,7,1,5,2,0,0,40,40,0
20,1,3.4815e+05,2,7,5,1,4,3,2,0,0,40,40,0
62,5,77884,5,3,3,6,1,2,2,0,0,40,31,0
17,5,1.6076e+05,1,6,5,13,3,5,2,0,0,30,40,0
58,5,2.0111e+05,16,10,1,2,2,3,1,0,0,55,40,1
69,6,1.0785e+05,13,14,3,5,1,5,2,6514,0,40,40,1
34,5,2.3025e+05,10,13,3,11,1,5,2,0,0,42,40,1
34,5,2.0303e+05,10,13,6,13,2,5,2,0,2824,50,40,1
20,5,3.7394e+05,12,9,5,7,4,5,2,0,0,35,40,0
64,2,3.417e+05,16,10,3,2,6,5,1,0,0,40,40,1
27,5,1.1979e+05,16,10,3,4,1,5,2,0,0,55,1,0
41,5,1.78e+05,12,9,3,2,6,5,1,0,0,40,40,1
40,5,2.3313e+05,6,4,3,4,1,5,2,0,0,40,9,0
53,3,1.9298e+05,13,14,3,2,1,5,2,0,0,38,40,1
44,5,33155,11,16,5,11,2,5,2,0,0,45,40,0
37,5,1.8735e+05,5,3,5,2,3,5,1,0,0,40,27,0
46,5,78529,10,13,3,14,1,5,2,0,0,60,40,1
17,5,1.0163e+05,7,5,5,8,4,5,2,0,0,20,40,0
35,5,1.1757e+05,12,9,1,4,2,5,2,0,0,40,40,0
36,3,1.1079e+05,8,12,6,2,5,5,1,0,0,40,40,0
49,8,2.0712e+05,12,9,3,7,1,5,2,0,0,40,40,1
48,5,43206,15,15,1,11,5,5,1,0,0,25,40,0
26,5,1.2024e+05,10,13,5,13,3,5,2,0,0,40,40,0
26,5,1.8922e+05,8,12,5,2,2,5,1,0,0,8,40,0
35,8,1.909e+05,12,9,3,4,1,5,2,0,0,40,40,0
29,5,83517,7,5,5,8,2,5,2,0,0,40,40,0
54,5,35557,16,10,3,13,1,5,2,7298,0,50,40,1
36,3,59313,16,10,6,2,4,3,2,0,0,40,40,0
25,5,2.0203e+05,10,13,3,11,1,5,2,0,0,40,40,0
18,3,55658,1,6,5,9,4,5,2,0,0,25,40,0
21,5,1.1819e+05,16,10,5,13,4,3,1,0,0,20,40,0
22,5,2.799e+05,12,9,3,9,4,3,2,0,0,40,40,0
52,5,1.1095e+05,12,9,3,4,1,5,2,0,0,45,9,1
36,7,90159,16,10,3,9,6,5,1,0,0,40,40,0
25,5,1.2249e+05,10,13,5,5,4,5,1,0,1726,60,40,0
49,7,43348,11,16,5,11,2,5,2,99999,0,70,40,1
42,5,34278,16,10,3,13,1,5,2,0,0,50,40,1
37,5,37778,9,11,3,13,1,5,2,0,0,54,40,0
39,5,1.6062e+05,8,12,5,4,4,5,2,0,0,40,40,0
32,5,3.4246e+05,10,13,5,11,2,5,2,0,0,40,40,0
53,5,64322,12,9,3,5,1,5,2,0,0,40,40,0
30,5,3.7391e+05,2,7,3,4,1,5,2,0,0,40,40,0
51,5,2.0588e+05,16,10,3,14,6,5,1,0,0,40,40,1
62,3,2.0827e+05,9,11,1,2,2,3,1,0,0,40,40,0
38,5,2.2245e+05,5,3,3,8,1,5,2,0,0,40,27,0
23,5,3.4842e+05,10,13,5,14,2,5,2,0,0,40,40,0
39,5,1.3608e+05,12,9,3,8,1,5,2,0,2051,40,40,0
37,2,1.9728e+05,16,10,5,2,4,5,2,0,0,40,40,0
27,1,2.0477e+05,8,12,3,1,6,5,1,0,0,40,40,0
41,5,2.0607e+05,16,10,3,8,1,5,2,0,0,40,40,0
47,7,61885,10,13,3,13,1,5,2,0,0,40,40,1
25,5,2.9991e+05,16,10,3,5,6,3,1,0,0,40,40,1
35,5,46028,8,12,1,9,5,5,1,0,0,50,40,0
47,5,2.3986e+05,12,9,3,4,1,5,2,0,1977,45,40,1
30,5,1.5459e+05,12,9,5,9,2,5,2,0,0,40,34,0
29,5,2.4447e+05,9,11,3,14,1,5,2,0,2051,40,40,0
36,5,32334,9,11,3,5,6,5,1,0,0,50,40,1
42,5,3.1959e+05,10,13,4,15,2,5,2,0,0,60,40,0
51,5,2.2674e+05,12,9,3,15,1,3,2,0,0,40,40,0
34,5,2.2644e+05,12,9,1,2,4,5,2,0,0,40,40,0
44,6,3.5926e+05,12,9,1,4,2,5,2,0,0,60,33,0
27,5,36851,10,13,5,8,2,5,2,0,0,41,40,0
39,5,3.9348e+05,12,9,6,7,2,3,2,0,0,40,40,0
46,5,33109,12,9,1,4,2,5,2,0,1741,40,40,0
32,7,1.8825e+05,12,9,1,13,4,5,2,0,1590,62,40,0
31,5,2.3157e+05,10,13,5,13,2,3,1,0,0,50,40,0
23,5,3.5301e+05,2,7,5,4,5,5,2,0,0,35,40,0
47,5,1.0263e+05,13,14,3,5,1,5,2,15024,0,55,40,1
66,5,2.6228e+05,10,13,3,11,1,5,2,0,0,99,40,0
26,5,1.603e+05,12,9,5,8,4,5,2,0,0,40,40,0
52,5,1.5695e+05,12,9,3,7,1,5,2,0,0,40,40,1
53,6,1.3682e+05,2,7,7,5,2,5,1,0,0,30,40,0
48,7,1.6072e+05,10,13,3,5,1,2,2,0,0,40,25,0
37,6,86459,8,12,6,5,5,5,2,0,0,50,40,0
17,5,2.3863e+05,2,7,5,9,4,5,1,0,0,5,40,0
50,5,3.3995e+05,9,11,3,4,1,5,2,0,0,40,40,1
28,1,2.2200e+05,12,9,5,1,3,5,1,0,0,40,27,0
17,2,99893,2,7,5,2,2,3,1,0,1602,40,40,0
39,5,2.1412e+05,16,10,1,4,5,3,2,0,0,40,40,0
28,2,2.9866e+05,10,13,5,14,2,3,1,0,0,40,40,0
38,5,1.7949e+05,8,12,1,4,2,5,2,0,0,40,40,0
53,5,48343,12,9,3,15,1,5,2,0,1902,40,40,1
28,3,1.0027e+05,10,13,1,11,2,5,2,0,0,40,40,0
42,5,2.2706e+05,16,10,3,11,1,5,2,15024,0,32,40,1
40,5,1.267e+05,7,5,5,15,2,5,2,0,0,45,40,0
20,5,2.0913e+05,16,10,5,8,4,5,2,0,0,40,40,0
32,8,4.0013e+05,10,13,3,12,1,5,2,0,0,40,40,1
23,8,2.7816e+05,10,13,5,2,4,5,2,0,0,40,40,0
25,5,1.3901e+05,10,13,5,13,4,2,2,2174,0,40,41,0
41,5,1.7843e+05,12,9,3,4,1,2,2,0,0,40,37,0
42,5,5.1107e+05,10,13,3,11,1,5,2,7688,0,40,40,1
18,5,1.9904e+05,3,8,5,13,4,5,2,594,0,14,40,0
29,3,1.9052e+05,10,13,3,11,1,5,2,0,1848,60,12,1
36,5,1.157e+05,12,9,3,13,1,5,2,0,0,50,40,0
34,5,1.6783e+05,1,6,3,4,1,5,2,0,0,40,40,0
34,5,2.1816e+05,12,9,1,4,5,5,2,0,0,44,40,0
48,8,1.7193e+05,15,15,3,11,1,5,2,15024,0,50,40,1
36,6,2.4208e+05,15,15,3,11,1,5,2,0,0,80,40,1
67,2,2.2326e+05,12,9,7,9,5,5,2,0,0,40,40,0
53,5,3.8677e+05,12,9,3,4,1,5,2,7298,0,40,40,1
53,7,1.0548e+05,10,13,3,5,1,5,2,0,2415,40,40,1
45,5,1.4064e+05,11,16,1,11,2,5,2,0,0,45,40,1
22,5,2.0597e+05,1,6,6,9,5,5,1,0,0,35,40,0
25,5,2.1658e+05,10,13,3,5,1,5,2,0,0,43,40,0
61,5,1.6243e+05,16,10,1,9,2,5,1,0,0,40,40,0
31,3,83671,16,10,5,2,2,3,1,0,0,40,40,0
47,6,2.051e+05,12,9,3,11,1,5,2,0,0,38,12,0
31,5,1.9575e+05,4,2,3,11,1,5,2,0,0,45,40,0
17,5,2.2056e+05,7,5,5,13,3,4,1,0,0,32,27,0
38,6,3.1223e+05,16,10,3,13,1,5,2,0,0,50,40,1
23,5,3.8634e+05,12,9,3,7,1,3,2,0,0,40,1,0
42,5,86185,16,10,7,5,2,1,1,0,0,40,40,0
78,5,1.0559e+05,5,3,3,15,1,2,2,0,0,36,40,0
54,5,1.0334e+05,9,11,3,5,1,5,2,0,0,40,40,1
26,3,1.5055e+05,10,13,5,2,4,2,1,0,0,50,40,0
30,5,26009,12,9,3,11,1,5,2,0,0,35,40,1
46,5,1.4939e+05,10,13,3,4,1,5,2,0,0,40,40,1
26,5,1.5163e+05,10,13,5,11,2,3,1,0,0,45,40,0
30,5,1.6958e+05,12,9,5,13,4,5,1,0,0,35,40,0
66,3,1.7449e+05,11,16,3,11,1,3,2,20051,0,35,24,1
23,5,1.6095e+05,12,9,5,4,4,3,2,2597,0,40,40,0
25,5,2.1338e+05,16,10,5,14,4,5,2,0,0,40,40,0
32,6,1.0308e+05,10,13,3,13,1,5,2,0,0,40,40,0
25,3,1.0953e+05,12,9,3,4,1,5,2,0,0,38,40,0
51,5,1.4284e+05,2,7,3,8,1,5,2,0,0,40,40,0
24,8,43475,10,13,5,11,2,5,2,0,0,40,40,0
22,5,1.9092e+05,16,10,5,14,4,5,1,0,0,40,40,0
28,5,1.7599e+05,12,9,5,5,2,5,1,0,0,40,40,0
29,3,2.1438e+05,2,7,1,9,5,3,1,0,0,20,40,0
26,5,1.9265e+05,10,13,5,9,4,5,2,0,0,40,40,0
41,2,2.0768e+05,10,13,5,5,2,5,2,0,0,40,40,1
19,5,1.4386e+05,16,10,5,13,4,5,1,0,0,35,40,0
39,5,1.6339e+05,12,9,3,13,1,2,2,0,0,26,1,0
51,5,3.1077e+05,15,15,3,11,1,5,2,0,0,50,40,1
29,1,4.2796e+05,12,9,6,1,5,3,1,0,0,20,40,0
27,5,2.7961e+05,5,3,3,6,1,5,2,0,0,40,27,0
33,5,3.1288e+05,10,13,3,11,1,3,2,0,0,40,40,1
19,5,1.7508e+05,12,9,5,13,4,5,1,0,0,8,40,0
67,1,1.3206e+05,12,9,3,1,1,3,2,0,0,20,40,0
41,5,32878,10,13,3,11,1,5,2,0,0,45,40,1
29,2,3.6053e+05,13,14,3,11,1,5,2,0,0,40,40,1
28,5,99478,12,9,3,2,1,3,2,0,0,40,40,0
25,5,1.1304e+05,16,10,5,5,4,5,2,0,0,40,40,0
21,2,99199,12,9,5,2,4,5,2,0,0,36,40,0
24,3,4.5264e+05,16,10,5,14,2,5,2,14344,0,50,40,1
48,5,2.3686e+05,2,7,1,9,2,5,1,0,0,31,40,0
46,6,2.0186e+05,15,15,3,11,1,5,2,0,0,60,40,1
35,5,2.6866e+05,16,10,3,13,1,5,2,0,0,50,40,0
35,2,4.7532e+05,10,13,3,5,1,5,2,0,0,40,40,1
50,5,1.173e+05,1,6,3,4,1,5,2,0,0,40,40,0
22,5,65704,12,9,5,13,4,5,1,0,0,40,1,0
45,5,1.9284e+05,16,10,3,5,1,5,2,0,0,40,40,0
62,3,76720,10,13,3,11,6,5,1,0,0,40,40,0
39,3,1.8069e+05,13,14,3,11,1,5,2,0,1977,45,40,1
33,3,1.3388e+05,12,9,1,4,5,5,2,0,0,40,40,0
22,5,1.2373e+05,16,10,5,7,2,5,1,0,0,30,40,0
50,5,1.2996e+05,12,9,3,4,1,5,2,0,0,48,40,1
25,5,96268,2,7,1,5,5,5,1,0,0,40,40,0
44,5,3.1732e+05,16,10,1,9,5,5,1,0,0,40,40,0
26,5,86872,12,9,3,15,1,5,2,0,0,40,40,1
31,8,1.0086e+05,13,14,1,5,5,5,1,0,0,50,40,1
56,5,1.6433e+05,12,9,3,13,6,5,1,0,0,15,40,0
49,7,1.2258e+05,6,4,3,13,1,5,2,0,0,40,40,0
49,5,34377,3,8,3,4,1,5,2,0,0,40,40,1
46,5,1.6203e+05,12,9,7,2,5,5,1,0,0,43,40,0
33,5,1.9917e+05,16,10,5,4,2,3,2,0,0,40,40,0
25,5,4.702e+05,10,13,5,11,2,5,1,0,0,30,40,0
40,5,2.668e+05,8,12,1,5,2,5,1,0,0,40,40,1
72,1,1.8801e+05,6,4,1,1,2,5,2,0,0,30,40,0
32,8,5.1342e+05,13,14,5,11,2,5,2,0,0,10,40,0
44,5,98211,10,13,3,15,1,5,2,0,0,55,40,0
48,5,1.9611e+05,12,9,1,2,2,5,1,0,0,30,40,0
17,5,1.0827e+05,1,6,5,13,4,5,1,0,0,12,40,0
50,5,2.1329e+05,9,11,3,11,6,5,1,0,1887,36,40,1
61,5,96660,16,10,3,2,6,5,1,15024,0,34,40,1
22,3,4.1232e+05,12,9,5,7,4,3,2,0,0,40,40,0
17,5,1.2007e+05,2,7,5,7,4,5,2,0,0,17,40,0
49,6,1.0172e+05,15,15,3,11,1,5,2,0,0,60,40,1
26,5,1.2027e+05,12,9,3,9,1,5,2,0,0,50,40,0
